Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
495,3,591296136,agathercol,2021-05-09,Been going through some . Came across the 1998 Easter Bank Holiday in Melton Town,Neutral,0,0,2
496,4,361374782,iandowden,2021-05-09,If you could add the flood i would order this,Neutral,0,0,1
500,8,771868495,gareth_lane,2021-05-09,"attempt to flood the battlefield , but US firepower them back 28mm",Neutral,0,0,1
508,3,1686377761,khayden2412,2018-09-13,"2018 seen record high , record breaking , record number of , with highest number of high category , when will we wake up to impact of climate change , what price tag we will accept before doing something ?",Neutral,0,0,1
515,10,300978891,seandavies93,2018-09-13,Would you rather have me flood the whole kitchen ‍️,Neutral,0,0,1
519,14,603675360,suicidallolita,2018-09-13,Back in in a few days I expect the to flood in or else x,Neutral,0,0,1
520,15,851648053,thegingerwig,2018-09-13,Yep Flood,Neutral,0,0,1
522,17,951018036538040320,4evalufc,2018-09-13,all flooding back to you are they mate ?,Neutral,0,0,1
525,0,2929245239,heaney_seamus,2019-02-27,Don ’ t you live it up all the same far from The you were all !!,Neutral,0,0,1
531,6,1055797032483463170,chetythefoodie,2019-02-27,why are you flooding my please,Neutral,0,0,1
532,7,204382731,navartisjobs,2019-02-27,Latest on the ' s £ 50m flood alleviation scheme -,Neutral,0,0,1
534,9,2985990622,mbarnes_hydro,2019-02-27,need to wake up and take action to ensure flooding resilience and integrate water management,Neutral,0,0,1
538,13,836387268592037888,saundersphoeb,2019-02-27,"I ’ t expect to flood the kitchen this morning but , here we are",Neutral,0,0,1
540,15,1314363000,nfuhollandlincs,2019-02-27,At this morning . Currently hearing from on flood and water management policy . ️,Neutral,0,0,2
543,18,292923286,holdsworthhotel,2019-02-27,Making the most of the sunny weather and a flood of @ House Hotel & ; Restaurant,Neutral,0,0,2
544,19,255688803,europatech,2019-02-27,We ’ re to be from our partner at today and tomorrow . Visit stand A15 to learn how you could benefit from early flood !,Neutral,0,0,2
546,21,490771956,bruhediuk,2019-02-27,Near with in a call out with for a house flood .,Neutral,0,0,1
550,2,732633434493997056,eoinmpos,2020-10-23,cork Flooding the city into a form of with many repair works to taking . What exactly do you mean when you say disruption and what is the alternative ?,Neutral,0,0,2
554,6,262059566,donnadares,2020-10-23,Not sure why is flooding my but I ’ t,Neutral,0,0,1
555,7,19486530,brigidjones,2020-10-23,"Socially street meeting with and Selly Park Association ! out parking , flood and more",Neutral,0,0,2
556,8,5073691,handelaar,2020-10-23,"Still , apparently it ' s going to rain this weekend so the of there being a 30m - wide flood lake at the bottom of Road before is now approximately100 %",Neutral,0,0,1
557,9,278194571,mattyelsladio,2020-10-23,Every school match . On a flood plain,Neutral,0,0,2
558,10,3446146816,riverlevelsuk,2020-10-23,Flood Alert : River and Brook 19 : 24 23,Neutral,0,0,1
564,16,15699801,yvonneridley,2020-10-23,’ s cemetery is flooding & ; flooded many times this year . Despite public the council is . Remind your local & ; sign this petition - council are just a few away !,Neutral,0,0,5
566,18,3446146816,riverlevelsuk,2020-10-23,Flood Alert : River and Brook 08 : 52 23,Neutral,0,0,1
568,0,3446146816,riverlevelsuk,2019-12-27,Flood Alert : estuary from to Sharpness 22 : 53 27,Neutral,0,0,1
574,6,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River and from Wick down to Lock 18 : 16 27,Neutral,0,0,1
575,7,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River and in the area 18 : 20 27,Neutral,0,0,1
576,8,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River for the Area 18 : 23 27,Neutral,0,0,1
577,9,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River from to 18 : 25 27,Neutral,0,0,1
578,10,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River and its from Days Lock to above 18 : 29 27,Neutral,0,0,1
579,11,3446146816,riverlevelsuk,2019-12-27,Flood Alert : Brook 18 : 08 27,Neutral,0,0,1
580,12,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River and its from down to 18 : 01 27,Neutral,0,0,1
581,13,3446146816,riverlevelsuk,2019-12-27,Flood Alert : Lower and 17 : 28 27,Neutral,0,0,1
582,14,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River Ray and its from Lee to and 17 : 42 27,Neutral,0,0,1
583,15,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River from to 17 : 38 27,Neutral,0,0,1
584,16,3446146816,riverlevelsuk,2019-12-27,Flood Alert : 17 : 36 27,Neutral,0,0,1
585,17,3446146816,riverlevelsuk,2019-12-27,Flood Alert : Lower River at the River confluence at 17 : 36 27,Neutral,0,0,1
586,18,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River Leach from to Mill Lane near 17 : 56 27,Neutral,0,0,1
587,19,3446146816,riverlevelsuk,2019-12-27,Flood Alert : River from down to Reading 17 : 52 27,Neutral,0,0,1
592,4,415228549,newrytimes,2021-06-19,Infrastructure Minister £ 19 million for flood protection across the North in her 2021 / 22 budget . Read more & ;& ;,Neutral,0,0,2
596,8,325488611,adamedwards10,2021-06-19,National cycle route 61 blocked by flood at Cole Green subway under A414,Neutral,0,0,1
597,9,73672052,_cirrus_minor_,2021-06-19,"*** PUBLIC flooding from & ; & ; THAT ' s an , .... ;) -- Seen on",Neutral,0,0,3
598,10,46959037,rogerhighfield,2021-06-19,Wet armpit flooding back ...,Neutral,0,0,1
603,15,491556509,cruithintuait,2021-06-19,"That ’ s just one example , but I ’ m sure we can see . flooding and water in environment is another . can ’ t keep bleating about their need to keep some sheep if if every town downstream .",Neutral,0,0,3
604,16,59226205,mantego23,2021-06-19,in no open on,Neutral,0,0,1
608,1,1025282034,thatgregperson,2018-06-20,They are flooding in to my,Neutral,0,0,1
609,2,851768816975712256,engaustraliauk,2018-06-20,"EA Alert : Ever what it would be like to paddle up the in a flood ? Thought not , but one man , and he is the only one .... find our more on 27th June at 0800 - 1000 + 01 .",Neutral,0,0,3
610,3,77259629,gdewing,2018-06-20,I ' m reading ' Flood in the Bathroom ' by I P Squint,Neutral,0,0,1
612,5,522336307,allettmowers,2018-06-20,and those !! We ’ re due a week of 25c + this week ! the outfield usually to keep it looking so green and lush,Neutral,0,0,3
615,8,238533275,stephdufc83,2018-06-20,when and flood run round us,Neutral,0,0,1
616,9,637204629,dailyiow,2018-06-20,Flood In For 2018 Round The Island Race,Neutral,0,0,1
619,12,27313885,karnag,2018-06-20,The city ’ s now had fire and . When can we expect ?,Neutral,0,0,2
620,13,3446146816,riverlevelsuk,2018-06-20,Flood Alert : River and its from Upper down to 09 : 22 20 June,Neutral,0,0,1
623,16,21067159,chris_hawkins,2018-06-20,You had us in .,Neutral,0,0,1
624,17,3870965367,karlasuchacki,2018-06-20,Series 3 through the in Valley this morning,Neutral,0,0,1
625,18,198987952,markglasgowstfc,2018-06-20,"Flooding on the southbound M8 at Cross , city causing this morning .",Neutral,0,0,1
626,19,222468030,envagencyyne,2018-06-20,York flood alleviation scheme public drop - in today - come and view our for the Bridge to Bridge section .,Neutral,0,0,1
628,1,68504564,nessiesmith,2021-08-08,"I really need the rain to CALM THE FRACK DOWN . Cause my room is slowly turning into that scene in In Wonderland , where she so much that her turn into a flood , with all these",Neutral,0,0,2
629,2,2464784449,jilloakes60,2021-08-07,when will our act ? hit by more flooding as torrential rain via,Neutral,0,0,2
630,3,1889712103,1warburton,2021-08-07,Major flooding before unseen .,Neutral,0,0,1
634,7,2825728233,paulinelavin,2021-08-07,..,Neutral,0,0,1
635,8,21434253,liam_hpg,2021-08-07,"Aye , flooding everywhere",Neutral,0,0,1
641,14,608628315,fifilawless,2021-08-07,Reading it currently and I ' m in of at 63,Neutral,0,0,1
642,15,172090468,pauljholmes,2021-08-07,Back down to to see the Considerate Carnivore and The Hidden Tap back open after flooding . Head on down for a pint and some shopping .,Neutral,0,0,2
647,1,1135144364,sccrowther,2021-01-31,"Met Office of ice , flooding and snow in next few days across",Neutral,0,0,1
648,2,357011851,tinaonions,2021-01-31,Certainly needs clearing to allow flow and reduce Flooding,Neutral,0,0,1
649,3,22996315,irishpianoman,2021-01-31,"composer , conductor and pianist ( 1882 - 1971 ) working on the score for the drama ' The Flood ', 1962 . ( Photo by / )",Neutral,0,0,2
651,5,3078958343,geoffmoore9,2021-01-31,“ major report on flooding in ”... Any ?,Neutral,0,0,2
653,0,717437850753572864,stuart_tees,2020-09-15,How else is a koala going to survive a flood ? He swam 23k to join the cruise in M . East He carried a little back pack with a supply of eucalyptus leaves & ; while holding & ; swam the south China again to 🇦🇺 when it was all over .,Neutral,0,0,5
658,5,243335049,leeholdsworth01,2020-09-15,Any regarding Flood recently ?,Neutral,0,0,1
662,9,94083771,frolicols,2020-09-15,As I was going to St ... - Drinking The Shed Head by Brewery @ Tavern —,Neutral,0,0,1
674,1,57669840,ffcgav,2017-06-26,Flood and in the United ?,Neutral,0,0,1
676,3,169106334,wyldbore82,2017-06-26,"rainbow background really ? You to ? Thank you for promise not to flood the world again , it truly a lot to me :)",Neutral,0,0,2
680,7,20936855,donnchadhol,2017-06-26,date for for the Flood Relief scheme is this - make sure and have your say,Neutral,0,0,1
682,9,89165845,rogtallbloke,2017-06-26,The only reason ' ' Sandy ' flooding was because it with a strong spring tide . are barking at the moon .,Neutral,0,0,2
683,10,3446146816,riverlevelsuk,2017-06-26,"Flood Alert : Tidal River at , Pill and 13 : 50 26 June",Neutral,0,0,1
685,12,3446146816,riverlevelsuk,2017-06-26,Flood Alert : Wye Estuary in 11 : 26 26 June,Neutral,0,0,1
688,15,2305498396,blychristopher,2017-06-26,"On 25 - 06 - 07 stood in Exchange Brewery & ; said "" This building ' t flooded since 1864 & ; it ' not flood again on my watch ""!!",Neutral,0,0,3
690,1,3446146816,riverlevelsuk,2018-12-18,Flood Warning : River ( upper ) from South to 22 : 41 18,Neutral,0,0,1
691,2,3446146816,riverlevelsuk,2018-12-18,"Flood Alert : River Yeo and River , Lower 21 : 30 18",Neutral,0,0,1
695,6,342817584,dmck52,2018-12-18,We used around that number of during the of a few ago .,Neutral,0,0,1
697,8,3446146816,riverlevelsuk,2018-12-18,Flood Alert : Mid Area 20 : 19 18,Neutral,0,0,1
699,10,3446146816,riverlevelsuk,2018-12-18,Flood Alert : Upper Area 20 : 09 18,Neutral,0,0,1
700,11,3446146816,riverlevelsuk,2018-12-18,Flood Alert : Upper River Wey 20 : 10 18,Neutral,0,0,1
701,12,16913786,kenbo0133,2018-12-18,"down at United , and it as though the flood have",Neutral,0,0,1
703,14,3446146816,riverlevelsuk,2018-12-18,Flood Alert : Brook and River Rea 19 : 53 18,Neutral,0,0,1
704,15,3446146816,riverlevelsuk,2018-12-18,Flood Alert : River in 19 : 51 18,Neutral,0,0,1
705,16,3446146816,riverlevelsuk,2018-12-18,Flood Alert : Rea Brook and Brook 19 : 25 18,Neutral,0,0,1
711,2,25576507,mrmiamiuk,2021-12-21,The playground at West Park Needs Flood for these winter,Neutral,0,0,1
717,1,2308123019,denmcfarlane,2021-02-21,just The on the old railway line which is the nature trail dont contribute to to the flooding issue ... its the 1000 + they build up .,Neutral,0,0,2
720,4,956527702466494464,arklowweather,2021-02-21,40 to 60mm Rain coming night to night in the orange and yellow + a lot of wind and a lot of flooding again The front all the way down to the canary and will take its time to pass through us At least is wet There is that ..,Neutral,0,0,1
728,2,20012083,corkseashell,2020-06-26,I ' m in of at this animation ️,Neutral,0,0,1
731,5,791165100417777664,cllrmarniep,2020-06-26,and the today to discuss flooding & ; a way forward for . via,Neutral,0,0,3
732,6,862014250826559488,ulsterimage,2020-06-26,Flooding in the Estate in . More on here :,Neutral,0,0,2
733,7,2572772035,davey1233,2020-06-26,I thought most had got rid of direct sewer discharging . They usually only allow that when the flood .,Neutral,0,0,2
734,8,18026609,tom_hubert,2020-06-26,Haven ’ t bought meat from anywhere else since I to . All from Flood ’ s of .,Neutral,0,0,2
736,10,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River in 18 : 29 26 June,Neutral,0,0,1
737,11,3446146816,riverlevelsuk,2020-06-26,Flood Alert : Urban 18 : 30 26 June,Neutral,0,0,1
738,12,862014250826559488,ulsterimage,2020-06-26,Flooding in the Estate in .,Neutral,0,0,1
744,18,2987116607,dcsdcouncil,2020-06-26,There is a weather warning in place for heavy rain . Council is the situation with agency & ; have community resilience on . The flooding incident line is 0300 2000 100 if you need assistance .,Neutral,0,0,4
745,19,11813992,hydrazine,2020-06-26,of York now probably like it did during medieval times : ' Close to reduce flow of people - and stem flood of urine ',Neutral,0,0,1
747,21,1196360126,alize_paul,2020-06-26,Mike - why don ' t you reply to ? Still haven ' t had a reply from the 5th March . why you against those who during the,Neutral,0,0,3
751,25,246324373,floodmary,2020-06-26,Seven on from the South a summit yet to take place - here a Minister why,Neutral,0,0,1
752,26,246324373,floodmary,2020-06-26,could cause flooding Met Office,Neutral,0,0,1
753,27,246324373,floodmary,2020-06-26,News - Flooding ' could happen quickly ' as forecast,Neutral,0,0,1
754,28,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River Stour and Brook in the Black Country and South 09 : 46 26 June,Neutral,0,0,1
755,29,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River Rea 09 : 46 26 June,Neutral,0,0,1
756,30,3446146816,riverlevelsuk,2020-06-26,Flood Alert : Upper Tame 09 : 46 26 June,Neutral,0,0,1
757,31,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River in 09 : 39 26 June,Neutral,0,0,1
758,32,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River in 09 : 45 26 June,Neutral,0,0,1
759,33,3446146816,riverlevelsuk,2020-06-26,Flood Alert : River Cole 09 : 45 26 June,Neutral,0,0,1
760,34,522626990,tauntongardener,2020-06-26,Flood ! :-( been quite at our tip - you have to pick your time though .,Neutral,0,0,2
761,35,2615317490,judealdridge,2020-06-26,We ’ re the tip today with flood - my cup,Neutral,0,0,1
762,36,3446146816,riverlevelsuk,2020-06-26,Flood Alert : Urban 09 : 20 26 June,Neutral,0,0,1
763,37,845588065,ldeathridge,2020-06-26,"Flood Alert . Upper Tame . To hear more information on this Alert , call 0345 9881188 , 8",Neutral,0,0,3
768,3,1208655426025336832,colinwo03732360,2021-05-25,20cm 2 / 3 length of school plastic ruler on a 52 old single man 🇬🇧 will gladly flood your with my hot baby cream ️,Neutral,0,0,1
769,4,77753767,richiestoke,2021-05-25,Let his gang make the first journey . And block both while he ' s in there and flood it with water .,Neutral,0,0,2
770,5,1023670055463280643,bazgrice,2021-05-25,Flood Alert .. ️.,Neutral,0,0,2
773,8,1033763571614789632,rose_cfc,2021-05-25,"Hi all , match still on tonight with 6 . 45pm kick off BUT venue due to flooding - will now be at Park just East of - some of you will know it as we them there before . EH48 3TD",Neutral,0,0,3
776,11,4865168338,screwloose1980,2021-05-25,"Clearing up on Road , , after the Flood , 1958",Neutral,0,0,1
777,12,1530952418,fionancoughlan,2021-05-25,Does have any environmental / on their team ? have 500k for Natural Flood Mitigation alone . This Flood Relief Scheme could pioneer a new way of flooding by giving water space to flow,Neutral,0,0,3
785,0,23739277,chefwademurphy,2021-07-19,I just have a gut feeling . They ’ re not going to open the flood the week of a bank holiday .,Neutral,0,0,2
787,2,2517446279,risayplays,2021-07-18,The came flooding back when I saw this in,Neutral,0,0,1
790,5,1915182061,moiragraham25,2021-07-18,anyone from after the flooding in ??,Neutral,0,0,1
791,6,2592605892,andihaxhiu1,2021-07-18,Climate by scale of in,Neutral,0,0,1
795,10,1043240113755570181,indieandluna,2021-07-18,"You ’ be a climate change denier too by that theory ? We need to buy produced closer to home and if that the EU rather than 11000 away , then we have to do what ’ s right for the planet - when not if , the next / / extreme weather episode ……",Neutral,0,0,2
796,11,21207010,oliguy,2021-07-18,. are not know for their attention to detail - like when they on flooding of the river from ‘ - upon - ’ & ; a picture of a car when job at - in Derby .,Neutral,0,0,3
798,13,19149147,funrunrobbie,2021-07-18,", global warming is on its way , see the in",Neutral,0,0,1
801,16,196792825,elkewinzer,2021-07-18,"It certainly was . along the narrow Valley with steep either side just ’ t cope with the amount of water . Other due to local mining , forced into new or covered up & ; built - up flood .",Neutral,0,0,4
804,19,2745185051,mancmcdonald74,2021-07-18,Wow now it ’ s turn to flood,Neutral,0,0,1
806,1,38633648,jason_bkroo,2019-03-26,"Just watched on with . The one about the Lotus , sitting her in of",Neutral,0,0,2
808,3,15046153,markrowantree,2019-03-26,bill ' flood ' of foreign into politics via,Neutral,0,0,1
810,5,18715745,greengranma,2019-03-26,....? Allow building on the flood plane then need to build a sea wall ...,Neutral,0,0,2
814,9,1459222759,geography_ben,2019-03-26,it all comes flooding back now I ’ m teaching,Neutral,0,0,1
817,12,20757963,mrshepcom,2019-03-26,News - Bus driver ' ' Island flood water,Neutral,0,0,1
821,16,22806838,theleither,2019-03-26,from the magazine : Editor at Large : The Great Beer Flood of 1814,Neutral,0,0,1
822,17,3225735223,doctorjro,2019-03-26,I picked but I think the word was for me ? haven ’ t actually this since I was a ! ( I also recall but it was / older generation ),Neutral,0,0,3
831,6,3446146816,riverlevelsuk,2020-01-22,Flood Alert : River and its small from to 19 : 22 22,Neutral,0,0,1
832,7,3446146816,riverlevelsuk,2020-01-22,Flood Alert : River and from Wick down to Lock 19 : 22 22,Neutral,0,0,1
833,8,3446146816,riverlevelsuk,2020-01-22,Flood Alert : River and in the area 19 : 22 22,Neutral,0,0,1
834,9,3446146816,riverlevelsuk,2020-01-22,Flood Alert : River from to 19 : 22 22,Neutral,0,0,1
