,user_id,username,date,tweet
2,220395867,craiglufc77,2019-04-18,Remember all those that them winning the title against 100s flooding out the ground when scored .
3,74441858,barbosavl,2019-04-18,Environment Agency new green legacy for £ 2 . 6bn flood and coastal risk management . flooding
4,1487591101,knightsnotts,2019-04-18,"Another busy season with a trip to this at the fantastic Hall ! Over the we have snow , hail , flooding and strong but it we …"
5,37210014,frakbuddy,2019-04-18,"Devouring the for and damn I ’ not been this inspired by a in . Cannot wait to run this , seriously check it or out ! Might need to get myself a copy of Loop too although the 90s setting for Flood is really appealing !"
6,77225456,birdingdad,2019-04-18,So exciting ! News - in anti - flooding trial
7,70097874,ook_librarian,2019-04-18,"Reflected in the flood barrier @ ,"
8,2290537827,dominicmc999,2019-04-18,"They are seeking maximum publicity for something hugely important . Whether you agree or not about their , there ’ s no doubt around the world need to reduce carbon , but pollution generally . If they don ’ t half the world ’ s land will be lost to flooding ."
9,942790766669295616,missadadoom,2019-04-18,Flood the zone from every direction . ( With .)
10,42520662,kirstymhall,2019-04-18,"After our devastating 2015 , I as one possible solution . It will be amazing if this trial works and they can be to other at risk ."
11,886640883638075393,cllr_potter,2019-04-18,Productive meeting this morning with historical flooding in . for action on this moving forward !
12,2904991017,hymag_,2019-04-18,"Sending and hope to all those affected by flash in , and . 1984 . ‘ An tailor an essential from monsoon …"
13,19309570,beavproductions,2019-04-18,Do we think will ever have a ' wow ' patch that will bring the of back and re - the franchise like in No Man Sky ?
14,40952430,just_maz,2019-04-18,"Misty start this morning , can only just make out the flood"
15,3314925106,chloe_mcgurk1,2019-04-18,"warning , there is a flood of coming ."
0,142830053,paulafegan97,2020-04-22,I absolutely love following you but you are flooding my twitter feed with so many tonight that I can barely see any other people I follow . It would be great if you could put them all in one thread . So much with chronic pain is difficult . Much love
1,884702335552937984,openbenches,2020-04-21,"Happy of our Wonderful Mum & ; Rose Flood 11 . 12 . 1935 - 29 . 06 . 2018 She to sit here , her place . "" Doon by the "" BY - SA 4 . 0 ℅"
2,1931252316,flood_ronan,2020-04-21,"Superb article , outstanding analysis !"
3,49256882,lozrodgers,2020-04-21,"I am people who LOVE their MUM to join the challenge of posting a photo . Just one photo of your MUM , no description . The goal is to flood with positive of LOVE instead of negativity . Copy the text and post a photo of your MUM ."
4,882604518218887172,garysla99465931,2020-04-21,"when the ERG receive their and decide the time is right to flood the again please please can you use "" Mark ne - - "" when Himself ?"
5,86148767,uptonuponsevern,2020-04-21,We had some rain over the weekend but warm and sunny again . Can ' t believe that after all the we had that we need a lot more rain ️
6,1931252316,flood_ronan,2020-04-21,Completely !
7,138001185,ciaragallagher1,2020-04-21,Blessed to have it on your doorstep
8,1931252316,flood_ronan,2020-04-21,Lovely evening in Dun
9,1579045165,thulani_babeli,2020-04-21,"GEE 001 GEE 001 when there ’ s it you should buy in I guess , particularly for the for people that will be for the first first time .... yeah i think it ’ s normal that your risk aversion at the time of crisis !"
10,197548497,stfiniansswords,2020-04-21,We are flooding our social media with set by our & ; of our from nursery right up to their . We ’ re also taking part in virtual & ; running as well as all with
11,25805098,wanderer1982,2020-04-21,"These are times , opening the flood now could result in back to square one again .... I suspect a exit strategy will be tail end of next week in time for going into operation when the current period . Will be baby though"
12,92823409,barnzie83,2020-04-21,"You know what , as a Tiger ' s fan it me to it but is a monster when it comes to tackling . Just ask Toby Flood in that premiership final . Perfectly legal , perfectly timed & ; Flood . Out of the game him !"
13,160857600,daffydowndilly,2020-04-21,Flood report was I believe by / not but if it ’ s to be ‘ in its entirety ’ the sooner the better for
14,46083379,philcoggins,2020-04-21,in the first two and now a drought ...
15,1167363555429113856,paulegwilson,2020-04-21,If your kitchen is flooding the first thing you do is turn the taps off .
16,3446146816,riverlevelsuk,2020-04-21,Flood Alert : North Sea coast at 10 : 49 21
17,80535161,jimwilkz,2020-04-21,Evidently still going the Van ! Martin from the a smashing lad far too long since I saw him . I ’ m so I had any at all from 90 I certainly ’ t have any kind of camera befitting an event like that but some great come flooding back there
18,21752278,saturniine,2020-04-21,"I ’ d quite like to live at the edge of a body of water of some kind , or at least nearby , so that I ’ m not constantly worried about flooding ."
19,3446146816,riverlevelsuk,2020-04-21,Flood Alert : River and its from Upper down to 08 : 52 21
0,308602841,liam_seddon,2017-04-21,"flood man , so"
1,346174564,alistairgordon1,2017-04-21,not another flood ? Have you got Hold Back the River by Bay ?
2,29233764,darwindisciple,2017-04-21,"Shaw Lane 1 . 0 Athletic - Brilliant write up , as usual . it all flooding back ...."
3,51305634,mrstrong76,2017-04-21,if sold up the would flood back in their ( me )& ; I think would buy their season again
4,433561383,georgearthur5,2017-04-21,As racism into election we must keep racism out of our election . stall May Day Green 12pm - 2pm this
5,106209183,blokealex,2017-04-21,"Story time is the worst , especially when there ' s a ""... and the young animal his mum "" bit . Cue of from Dad"
6,103286991,fingalcoco,2017-04-21,New concrete flood protection at Strand Road
7,77338811,bulelanimfaco,2017-04-21,The 11 / 9 Highway Flash That Me Imagine getting out of bed in a flooded shack
8,338923791,punchpubs,2017-04-21,Thanks to Sam at the Navigation in for her kind after she unfortunately a devastating flood !
9,1464546890,gmgreencity,2017-04-21,Hearing all about the great work of the project natural for water quality and flood management in
10,60557451,wavinuk,2017-04-21,Our with on flood resilience at 11am . Register now :
11,132096492,pauljudges,2017-04-21,Bizarre go ahead for on flood & ; battle site housing Not enough social housing in York
12,574390894,tracyroshluna,2017-04-21,Awesome flooding in for 11DaysofDisney thanks n ! Throw out around ! Happy
13,4849406597,llewraven,2017-04-21,The hundred year flood poetry challenge love writer
14,74770687,elebelfiore,2017-04-21,without comment : EU will release 60 million to help repair 2015 - 16 flood damage via
0,303999750,andynbrown16,2018-12-22,3x critical leadership leading collaborative delivery for flood investment
1,858177372,petagna,2018-12-22,Just showing the red light to the next swathe of cloud and rain trying to move in from off the Atlantic to soak southern of the again over the next 24hrs ... Flood are already in force
2,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper in 21 : 43 22
3,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Lower River 20 : 38 22
4,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper Area 20 : 07 22
5,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Mid Area 20 : 09 22
6,3446146816,riverlevelsuk,2018-12-22,"Flood Alert : Upper River , Beck and Water 20 : 14 22"
7,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Confluence 19 : 30 22
8,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 19 : 30 22
9,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper 19 : 30 22
10,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Tern and Perry 19 : 30 22
11,98436376,hinchy01,2018-12-22,Oh the come flooding back !
12,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River south of 19 : 12 22
13,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Village 18 : 54 22
14,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 18 : 54 22
15,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River Wye in 19 : 00 22
16,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River Wye in 19 : 00 22
17,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Hail Ford in 18 : 16 22
18,3446146816,riverlevelsuk,2018-12-22,Flood Alert : in 18 : 15 22
19,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Catchment 17 : 49 22
20,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper in 17 : 48 22
21,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River Wye in 17 : 48 22
22,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 17 : 52 22
23,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 17 : 39 22
24,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Lower River Soar in 17 : 03 22
25,226555114,rockcliffefiles,2018-12-22,"Fluid , gender fluid . Not flood ...."
26,226555114,rockcliffefiles,2018-12-22,"Male , female or gender neutral / flood or ?"
27,144147627,dickiegolfa,2018-12-22,I think you will find cheap food flooding in from all over the world at lower further farming and countryside
28,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Lower River 16 : 43 22
29,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper River 16 : 43 22
30,51381343,sloughtownfc,2018-12-22,"58 ’ to find Flood with a through ball , but he slightly it . 2 - 1"
31,51381343,sloughtownfc,2018-12-22,50 ’ Flood Dobson ’ s free kick over the bar . 2 - 1
32,1000291768515137536,stirextreme,2018-12-22,See your local and coastal flood risk on our Surging : Risk Zone map via
33,3446146816,riverlevelsuk,2018-12-22,Flood Alert : 15 : 18 22
34,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Middle Area 15 : 18 22
35,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River Wye in 15 : 20 22
36,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Village 15 : 09 22
37,51381343,sloughtownfc,2018-12-22,"30 ’ Dobson with the corner Flood totally unmarked , and he his header over the keeper into the net . 2 - 1"
38,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper River 15 : 14 22
39,3446146816,riverlevelsuk,2018-12-22,Flood Alert : West 15 : 05 22
40,3446146816,riverlevelsuk,2018-12-22,Flood Alert : St and Par 15 : 05 22
41,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 15 : 09 22
42,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 15 : 09 22
43,51381343,sloughtownfc,2018-12-22,"2 ’ Great start for Slough as Warren his marker , Flood and he the bottom corner . 1 - 0"
44,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River Wye in 13 : 43 22
45,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River south of 13 : 27 22
46,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Upper 13 : 26 22
47,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Confluence 13 : 05 22
48,3446146816,riverlevelsuk,2018-12-22,Flood Alert : River in 13 : 05 22
49,3446146816,riverlevelsuk,2018-12-22,Flood Alert : Tern and Perry 13 : 05 22
50,334866785,nextotheheart1,2018-12-22,"at bridge I it in , ea not interested . Wait until it sea gate or flooding ! shortsighted dumping"
51,3446146816,riverlevelsuk,2018-12-22,"Flood Alert : Upper River , Beck and Water 12 : 39 22"
