,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
184,1,195877607,baltibellysteve,2017-12-08,The r flooding back of Afternoons at Nan & ; ️ Here goes Nat King Cole Chess Horse Racing M & ; B Pale Ale Sherbet Jamboree Wrestling Spot the Ball Home Made Lemonade Football The B . C . F . C,Neutral,0,0,6
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1
186,3,1657588597,theianhalstead,2017-12-08,to discover it was still open . Thought that ( like the Sparrow Hawk ) it had been a victim of the grandiose of Flood & ; Fletcher ’ s football academy .,Negative,1,0,2
187,4,228851252,voodoolounge12,2017-12-08,"cannot be for this ! It is down to incompetent Council not being prepared for a "" normal "" winter . Not cleaning / ( result ), a few snow by ice ( lack of ) Too many office based pen .!!",Negative,3,0,0
188,5,3020372019,electricalsjk,2017-12-08,"Freezing brass on the scissor lifter today , old with 100watt LED UK1",Neutral,0,0,1
189,6,3446146816,riverlevelsuk,2017-12-08,Flood Alert : Estuary from Station to Clough 15 : 07 8,Neutral,0,0,1
190,7,2426915406,these4wallsblog,2017-12-08,And the flood of purple - related press ...,Neutral,0,0,1
191,8,156406791,pumpinghearts,2017-12-08,"Praise from across the board flooding in for , St ' s Hospital , one of 3 of our patient - nominated 2017 . Well done !",Positive,0,2,0
192,9,3446146816,riverlevelsuk,2017-12-08,Flood Warning : North Sea Coast at 13 : 48 8,Neutral,0,0,1
193,10,3446146816,riverlevelsuk,2017-12-08,Flood Alert : North Sea Coast from to 13 : 55 8,Neutral,0,0,1
194,11,3446146816,riverlevelsuk,2017-12-08,Flood Alert : North Sea Coast at 13 : 55 8,Neutral,0,0,1
195,12,3446146816,riverlevelsuk,2017-12-08,Flood Warning : North Sea Coast at - Harbour Road and Floral Pavilion 13 : 48 8,Neutral,0,0,1
196,13,3446146816,riverlevelsuk,2017-12-08,Flood Alert : North Sea Coast from to tidal River 13 : 55 8,Neutral,0,0,1
197,14,3446146816,riverlevelsuk,2017-12-08,Flood Alert : Estuary from Spurn Point to Outfall 13 : 55 8,Neutral,0,0,1
198,15,3446146816,riverlevelsuk,2017-12-08,Flood Alert : North Sea Coast at 13 : 55 8,Neutral,0,0,1
199,16,3446146816,riverlevelsuk,2017-12-08,"Flood Alert : North Sea Coast at , and 13 : 56 8",Neutral,0,0,1
200,17,3446146816,riverlevelsuk,2017-12-08,Flood Alert : Coast 13 : 08 8,Neutral,0,0,1
201,18,3406988183,sunkensie,2017-12-08,""" planting sparked a list of spin - off , from tourism to a nascent woodland economy ; from flood management to thriving wildlife ; from health and to housebuilding and "" ^ can also be replicated in urban",Neutral,0,0,3
202,19,2674925122,avidgardener72,2017-12-08,Yes the half submerged is marking the river course it onto flood area . been known to cover the road as it did 3 ago,Neutral,0,0,2
203,0,579229967,dailyyorkshire,2020-08-03,Chancellor Rishi North town for its £ 3 . 7m flood support scheme,Positive,0,1,1
204,1,1120417800,wmfsperrybarr,2020-08-02,"along side currently dealing with flooding on the A4041 , Please avoid the area",Neutral,0,0,1
205,2,1112467617497972738,dom_flood,2020-08-02,g when did I ask,Neutral,0,0,1
206,3,95451948,seanmcdermott06,2020-08-02,Great show tonight - the of my teenage are flooding back . Could I be so bold as to suggest ' s All Of My Heart for the section ?,Positive,0,1,1
207,4,5571552,markblackman,2020-08-02,Absolute of watching ' s as someone who lived where it in and of the aftermath to our community .. Jimmy shown how much would have been if he was here today God bless you Gee and Walker RIP,Positive,0,2,0
208,5,152026853,katelavender81,2020-08-02,We were just up the hill slightly - mid way up is perfect - not too far to hike up hill but far enough up not to flood !!!,Positive,0,1,0
209,6,1211512633,hmcgpenarth,2020-08-02,"2 / 8 16 : 19 to 3 people & ; 2 dogs cutoff by tide Sully Island . to pickup the & ; bring them to the . The to cross the flooding causeway , turned around by local people . Safety advice about tide times .",Positive,0,1,5
210,7,85932841,chrissteele90,2020-08-02,without flooding .,Neutral,0,0,1
211,8,137819781,capnthommo,2020-08-02,Maybe it ' s to flood the relevant and the with work making it difficult for people wishing to vote ? Not a US citizen so I ' m just guessing here .,Negative,1,0,1
212,9,114905979,tymgrady,2020-08-02,Flood ...,Neutral,0,0,1
213,10,51678787,alyn1957,2020-08-02,"The forlorn looking dog approach during the from the by of was the most perverse , on so many .",Negative,1,0,0
214,11,1112467617497972738,dom_flood,2020-08-02,Let ’ s all laugh at county shall we,Positive,0,1,0
215,12,317005910,trystan_ross,2020-08-02,"But he also said it in jest , and then provided a link to a article ( ironically ) which gave a plausible for how they were . Not by but by who ’ t work due to the flooding of the . At least , that ’ s the general historical consensus .",Negative,1,0,2
216,13,374724785,burtyboro,2020-08-02,Why would they inform people before hand ?? They would get a flood of and the would be too many,Neutral,0,0,2
217,14,69282966,benmcknight61,2020-08-02,"Just checked out West Community Park . A lovely green space , built by and a host of , testing out environmental and flood prevention . It ' s a great spot .",Positive,0,2,1
218,15,374709481,nyc2sn1,2020-08-02,flood,Negative,1,0,0
219,16,2437141777,tickle_photo,2020-08-02,August is always the month for wedding . Get ready for of wedding of ' their this month Do you know someone who is newly engaged ? Are you …,Neutral,0,0,3
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6
221,0,178282374,meenahbash,2019-04-18,I like that use like “ I ’ m about to flood ” so you don ’ t bother about the next 1000 snaps,Positive,0,1,0
222,1,2985623008,dbirch214,2019-04-18,Major flooding coming to Turkey .,Neutral,0,0,1
223,2,220395867,craiglufc77,2019-04-18,Remember all those that them winning the title against 100s flooding out the ground when scored .,Neutral,0,0,1
224,3,74441858,barbosavl,2019-04-18,Environment Agency new green legacy for £ 2 . 6bn flood and coastal risk management . flooding,Negative,1,0,2
225,4,1487591101,knightsnotts,2019-04-18,"Another busy season with a trip to this at the fantastic Hall ! Over the we have snow , hail , flooding and strong but it we …",Positive,0,1,1
226,5,37210014,frakbuddy,2019-04-18,"Devouring the for and damn I ’ not been this inspired by a in . Cannot wait to run this , seriously check it or out ! Might need to get myself a copy of Loop too although the 90s setting for Flood is really appealing !",Mixed,1,2,0
227,6,77225456,birdingdad,2019-04-18,So exciting ! News - in anti - flooding trial,Positive,0,1,1
228,7,70097874,ook_librarian,2019-04-18,"Reflected in the flood barrier @ ,",Neutral,0,0,1
229,8,2290537827,dominicmc999,2019-04-18,"They are seeking maximum publicity for something hugely important . Whether you agree or not about their , there ’ s no doubt around the world need to reduce carbon , but pollution generally . If they don ’ t half the world ’ s land will be lost to flooding .",Negative,2,0,1
230,9,942790766669295616,missadadoom,2019-04-18,Flood the zone from every direction . ( With .),Neutral,0,0,2
231,10,42520662,kirstymhall,2019-04-18,"After our devastating 2015 , I as one possible solution . It will be amazing if this trial works and they can be to other at risk .",Negative,2,0,0
232,11,886640883638075393,cllr_potter,2019-04-18,Productive meeting this morning with historical flooding in . for action on this moving forward !,Positive,0,1,1
233,12,2904991017,hymag_,2019-04-18,"Sending and hope to all those affected by flash in , and . 1984 . ‘ An tailor an essential from monsoon …",Positive,0,2,1
234,13,19309570,beavproductions,2019-04-18,Do we think will ever have a ' wow ' patch that will bring the of back and re - the franchise like in No Man Sky ?,Neutral,0,0,1
235,14,40952430,just_maz,2019-04-18,"Misty start this morning , can only just make out the flood",Neutral,0,0,1
236,15,3314925106,chloe_mcgurk1,2019-04-18,"warning , there is a flood of coming .",Negative,1,0,0
237,0,142830053,paulafegan97,2020-04-22,I absolutely love following you but you are flooding my twitter feed with so many tonight that I can barely see any other people I follow . It would be great if you could put them all in one thread . So much with chronic pain is difficult . Much love,Mixed,1,3,0
238,1,884702335552937984,openbenches,2020-04-21,"Happy of our Wonderful Mum & ; Rose Flood 11 . 12 . 1935 - 29 . 06 . 2018 She to sit here , her place . "" Doon by the "" BY - SA 4 . 0 ℅",Positive,0,1,7
239,2,1931252316,flood_ronan,2020-04-21,"Superb article , outstanding analysis !",Positive,0,1,0
240,3,49256882,lozrodgers,2020-04-21,"I am people who LOVE their MUM to join the challenge of posting a photo . Just one photo of your MUM , no description . The goal is to flood with positive of LOVE instead of negativity . Copy the text and post a photo of your MUM .",Mixed,1,1,2
241,4,882604518218887172,garysla99465931,2020-04-21,"when the ERG receive their and decide the time is right to flood the again please please can you use "" Mark ne - - "" when Himself ?",Neutral,0,0,1
242,5,86148767,uptonuponsevern,2020-04-21,We had some rain over the weekend but warm and sunny again . Can ' t believe that after all the we had that we need a lot more rain ️,Neutral,0,0,2
243,6,1931252316,flood_ronan,2020-04-21,Completely !,Neutral,0,0,1
244,7,138001185,ciaragallagher1,2020-04-21,Blessed to have it on your doorstep,Positive,0,1,0
245,8,1931252316,flood_ronan,2020-04-21,Lovely evening in Dun,Positive,0,1,0
246,9,1579045165,thulani_babeli,2020-04-21,"GEE 001 GEE 001 when there ’ s it you should buy in I guess , particularly for the for people that will be for the first first time .... yeah i think it ’ s normal that your risk aversion at the time of crisis !",Negative,1,0,1
247,10,197548497,stfiniansswords,2020-04-21,We are flooding our social media with set by our & ; of our from nursery right up to their . We ’ re also taking part in virtual & ; running as well as all with,Positive,0,1,3
248,11,25805098,wanderer1982,2020-04-21,"These are times , opening the flood now could result in back to square one again .... I suspect a exit strategy will be tail end of next week in time for going into operation when the current period . Will be baby though",Neutral,0,0,3
249,12,92823409,barnzie83,2020-04-21,"You know what , as a Tiger ' s fan it me to it but is a monster when it comes to tackling . Just ask Toby Flood in that premiership final . Perfectly legal , perfectly timed & ; Flood . Out of the game him !",Mixed,1,1,3
250,13,160857600,daffydowndilly,2020-04-21,Flood report was I believe by / not but if it ’ s to be ‘ in its entirety ’ the sooner the better for,Positive,0,1,0
251,14,46083379,philcoggins,2020-04-21,in the first two and now a drought ...,Neutral,0,0,1
252,15,1167363555429113856,paulegwilson,2020-04-21,If your kitchen is flooding the first thing you do is turn the taps off .,Neutral,0,0,1
253,16,3446146816,riverlevelsuk,2020-04-21,Flood Alert : North Sea coast at 10 : 49 21,Neutral,0,0,1
254,17,80535161,jimwilkz,2020-04-21,Evidently still going the Van ! Martin from the a smashing lad far too long since I saw him . I ’ m so I had any at all from 90 I certainly ’ t have any kind of camera befitting an event like that but some great come flooding back there,Positive,0,2,1
255,18,21752278,saturniine,2020-04-21,"I ’ d quite like to live at the edge of a body of water of some kind , or at least nearby , so that I ’ m not constantly worried about flooding .",Positive,0,1,0
256,19,3446146816,riverlevelsuk,2020-04-21,Flood Alert : River and its from Upper down to 08 : 52 21,Neutral,0,0,1
257,0,308602841,liam_seddon,2017-04-21,"flood man , so",Neutral,0,0,1
258,1,346174564,alistairgordon1,2017-04-21,not another flood ? Have you got Hold Back the River by Bay ?,Neutral,0,0,2
259,2,29233764,darwindisciple,2017-04-21,"Shaw Lane 1 . 0 Athletic - Brilliant write up , as usual . it all flooding back ....",Positive,0,1,2
260,3,51305634,mrstrong76,2017-04-21,if sold up the would flood back in their ( me )& ; I think would buy their season again,Neutral,0,0,2
261,4,433561383,georgearthur5,2017-04-21,As racism into election we must keep racism out of our election . stall May Day Green 12pm - 2pm this,Negative,1,0,1
262,5,106209183,blokealex,2017-04-21,"Story time is the worst , especially when there ' s a ""... and the young animal his mum "" bit . Cue of from Dad",Negative,1,0,2
263,6,103286991,fingalcoco,2017-04-21,New concrete flood protection at Strand Road,Neutral,0,0,1
264,7,77338811,bulelanimfaco,2017-04-21,The 11 / 9 Highway Flash That Me Imagine getting out of bed in a flooded shack,Neutral,0,0,1
265,8,338923791,punchpubs,2017-04-21,Thanks to Sam at the Navigation in for her kind after she unfortunately a devastating flood !,Negative,1,0,0
266,9,1464546890,gmgreencity,2017-04-21,Hearing all about the great work of the project natural for water quality and flood management in,Positive,0,1,0
267,10,60557451,wavinuk,2017-04-21,Our with on flood resilience at 11am . Register now :,Neutral,0,0,2
